"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Cameron Meredith","CHI","10","WR","16","11","0","120","0","0","0","1","68.8","12.38","7.5","10.91","3.91","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","23","0.17","2.09"
"Christopher Harper","NE","5","WR","2","1","0","6","0","0","0","0","50","21","3","6","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.02","1.6"
"Quan Bray","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Stefon Diggs","MIN","13","WR","77","52","1","720","2","4","1","2","67.5","10.99","9.35","13.85","5.77","","","","","","","","","","","","3","0","13","0","0","0","4.33","1.33","0","0","2","","","","","","","","","0","0","149.3","0.23","2.71"
"Rashad Greene Sr.","JAX","9","WR","34","19","0","93","0","2","0","4","55.9","6.12","2.74","4.89","2.74","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","40.3","0.24","2.12"
"Justin Hardy","ATL","9","WR","34","21","0","194","0","0","0","2","61.8","9.68","5.71","9.24","3.1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","40.4","0.12","1.92"
"Chris Conley","KC","16","WR","30","17","1","199","0","1","0","2","56.7","11.3","6.63","11.71","4.12","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","42.9","0.12","2.52"
"Dorial Green-Beckham","TEN","16","WR","63","32","1","549","2","4","1","3","50.8","14.08","8.71","17.16","4.59","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","110.9","0.19","3.47"
"Seantavius Jones","NO","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Brandon Coleman","NO","16","WR","48","30","0","454","0","2","0","5","62.5","13.92","9.46","15.13","3.9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","87.4","0.2","2.91"
"Kevin Smith","SEA","7","WR","5","3","0","43","0","0","0","0","60","8","8.6","14.33","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","7.3","0.04","2.43"
"Taylor Gabriel","CLV","13","WR","48","28","1","241","0","0","0","5","58.3","7.44","5.02","8.61","4.46","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","1","1","52.1","0.13","1.86"
"Willie Snead IV","NO","15","WR","95","69","3","984","2","3","0","4","72.6","10.86","10.36","14.26","4.86","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","1","185.4","0.24","2.69"
"Corey Brown","CAR","14","WR","47","31","0","447","0","4","0","3","66","15.51","9.51","14.42","2.84","","","","","","","","","","","","6","0","38","0","0","0","6.33","1","0","0","0","","","","","","","","","0","0","103.5","0.14","2.8"
"Albert Wilson","KC","14","WR","55","35","3","451","0","2","2","2","63.6","10.42","8.2","12.89","6.31","","","","","","","","","","","","5","0","26","0","0","0","5.2","4.4","1","0.2","0","","","","","","","","","0","0","94.7","0.14","2.37"
"Allen Hurns","JAX","15","WR","99","64","3","1031","5","10","2","3","64.6","12.7","10.41","16.11","5.41","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","227.1","0.26","3.55"
"Jeff Janis","GB","13","WR","9","2","1","79","0","0","0","1","22.2","22.22","8.78","39.5","14","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.9","0.08","4.95"
"Matt Hazel","MIA","5","WR","1","0","0","0","0","0","0","0","0","6","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jared Abbrederis","GB","9","WR","14","9","0","111","0","0","0","1","64.3","13.36","7.93","12.33","2.11","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","20.1","0.2","2.23"
"Devin Street","DAL","15","WR","13","7","0","114","0","1","0","1","53.8","15.54","8.77","16.29","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","24.4","0.09","3.49"
"Ryan Grant","WAS","16","WR","38","23","0","268","0","2","0","3","60.5","9.82","7.05","11.65","4.09","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","61.8","0.14","2.69"
"Martavis Bryant","PIT","11","WR","88","50","5","765","3","6","2","11","56.8","14.85","8.69","15.3","7","","","","","","","","","","","","5","0","37","0","1","0","7.4","7.2","5","1","1","","","","","","","","","0","0","172.2","0.33","3.13"
"Bruce Ellington","SF","13","WR","19","13","1","153","0","0","0","1","68.4","7.79","8.05","11.77","8.46","","","","","","","","","","","","1","0","7","0","0","0","7","1","0","0","1","","","","","","","","","0","0","29","0.2","2.07"
"John Brown","ARZ","15","WR","99","65","6","1003","2","7","1","5","65.7","14.98","10.13","15.43","5.11","","","","","","","","","","","","3","0","22","0","0","0","7.33","0","0","0","1","","","","","","","","","0","0","209.5","0.25","3.08"
"Josh Huff","PHI","15","WR","38","27","1","312","0","3","1","3","71.1","6.45","8.21","11.56","6.89","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","76.2","0.14","2.82"
"Cody Latimer","DEN","13","WR","11","6","0","59","0","1","0","2","54.5","10.09","5.36","9.83","5.33","","","","","","","","","","","","2","0","1","0","0","0","0.5","1","0","0","0","","","","","","","","","0","0","18","0.09","2.25"
"Mike Evans","TB","15","WR","146","74","2","1206","5","3","1","15","50.7","15.52","8.26","16.3","3.23","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","212.6","0.25","2.87"
"Sammy Watkins","BUF","13","WR","91","60","7","1047","5","9","3","4","65.9","17.77","11.51","17.45","3","","","","","","","","","","","","1","0","1","0","0","0","1","0","0","0","0","","","","","","","","","0","0","218.8","0.3","3.59"
"Adam Thielen","MIN","16","WR","15","12","0","144","0","0","0","1","80","8.53","9.6","12","4.17","","","","","","","","","","","","3","0","48","0","0","0","16","6","1","0.33","0","","","","","","","","","0","0","31.2","0.14","2.08"
"Kenny Stills","MIA","16","WR","59","27","3","440","0","3","1","4","45.8","16.59","7.46","16.3","3.96","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","89","0.15","3.3"
"Marquise Goodwin","BUF","2","WR","2","2","0","24","0","0","0","0","100","12","12","12","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.4","0.15","2.2"
"Keenan Allen","SD","8","WR","86","67","0","725","3","4","0","5","77.9","7.98","8.43","10.82","3.72","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","163.5","0.3","2.44"
"Terrance Williams","DAL","16","WR","91","52","1","840","1","3","1","5","57.1","13.84","9.23","16.15","5.29","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","154","0.2","2.96"
"DeAndre Hopkins","HST","16","WR","187","111","3","1521","6","11","1","7","59.4","14.76","8.13","13.7","1.95","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","329.1","0.28","2.96"
"Brenton Bersin","CAR","8","WR","10","9","0","119","0","0","0","0","90","10.1","11.9","13.22","3.78","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","20.9","0.21","2.32"
"Jermaine Kearse","SEA","16","WR","66","49","1","685","1","5","0","4","74.2","12.12","10.38","13.98","4.63","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","147.5","0.19","3.01"
"Keshawn Martin","NE","9","WR","36","24","0","269","0","2","0","2","66.7","10.47","7.47","11.21","3.08","","","","","","","","","","","","1","0","6","0","0","0","6","3","0","0","0","","","","","","","","","0","0","63.5","0.13","2.54"
"Jarius Wright","MIN","16","WR","45","34","1","442","0","0","0","3","75.6","9.71","9.82","13","5.09","","","","","","","","","","","","1","0","29","0","0","0","29","2","1","1","1","","","","","","","","","0","0","81.1","0.19","2.32"
"T.Y. Hilton","IND","16","WR","125","69","6","1124","2","5","2","3","55.2","13.3","8.99","16.29","5.59","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","211.4","0.23","3.06"
"Rueben Randle","NYG","16","WR","87","57","5","797","1","8","4","3","65.5","11.1","9.16","13.98","3.54","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","184.7","0.19","3.24"
"Brian Quick","SL","13","WR","32","10","0","102","0","0","0","4","31.3","16.44","3.19","10.2","4.3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","20.2","0.06","2.02"
"Terrelle Pryor Sr.","CLV","3","WR","6","1","1","42","0","0","0","1","16.7","15","7","42","9","","","","","","","","","","","","1","0","-1","0","0","0","-1","4","1","1","0","","","","","","","","","0","0","5.1","0.06","2.55"
"Kamar Aiken","BLT","16","WR","121","75","2","944","1","5","1","4","62","12.5","7.8","12.59","2.85","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","199.4","0.21","2.66"
"Ricardo Lockette","SEA","8","WR","7","4","1","69","0","1","1","1","57.1","13.57","9.86","17.25","3.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.9","0.16","4.22"
"Andre Holmes","OAK","16","WR","29","14","1","201","0","4","1","5","48.3","16.52","6.93","14.36","3.71","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","58.1","0.17","4.15"
"Jeremy Ross","OAK","6","WR","14","9","0","88","0","0","0","1","64.3","6.43","6.29","9.78","7.78","","","","","","","","","","","","1","0","2","0","0","0","2","4","1","1","0","","","","","","","","","0","0","18","0.19","1.8"
"Denarius Moore","BUF","5","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Torrey Smith","SF","16","WR","56","33","5","663","1","4","3","5","58.9","14.68","11.84","20.09","6.85","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","123.3","0.16","3.74"
"A.J. Green","CIN","16","WR","123","86","5","1297","4","10","2","3","69.9","13.8","10.54","15.08","3.92","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","275.7","0.29","3.21"
"Riley Cooper","PHI","16","WR","39","21","2","327","0","2","1","3","53.8","15.46","8.38","15.57","3.19","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","65.7","0.11","3.13"
"Demaryius Thomas","DEN","16","WR","169","105","4","1304","4","6","3","12","62.1","10.5","7.72","12.42","4.69","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","0","271.4","0.29","2.58"
"Marcus Thigpen","BUF","5","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","-1","0","0","0","-1","1","0","0","0","","","","","","","","","0","0","-0.1","-0.01","-0.1"
"Louis Murphy Jr.","TB","6","WR","17","10","1","198","0","0","0","1","58.8","14.47","11.65","19.8","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","29.8","0.14","2.98"
"Brandon Tate","CIN","3","WR","3","2","1","59","0","1","1","0","66.7","19.67","19.67","29.5","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.9","1.54","6.95"
"Kenny Britt","SL","16","WR","70","36","5","681","1","3","2","5","51.4","16.64","9.73","18.92","3.22","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","122.1","0.19","3.39"
"Darrius Heyward-Bey","PIT","16","WR","37","21","3","314","0","2","0","2","56.8","18.24","8.49","14.95","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","64.4","0.16","3.07"
"Matthew Slater","NE","10","WR","1","0","0","0","0","0","0","0","0","33","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"DeSean Jackson","WAS","9","WR","44","30","4","528","1","4","3","0","68.2","16.34","12","17.6","5.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","106.8","0.29","3.56"
"James Jones","GB","16","WR","89","50","2","890","3","8","1","5","56.2","15.66","10","17.8","4.9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","2","2","187","0.18","3.74"
"Brandon Marshall","NYJ","16","WR","167","109","5","1502","10","14","1","11","65.3","12.75","8.99","13.78","4.03","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","3","","","","","","","","","0","0","343.2","0.32","3.15"
"Devin Hester","ATL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Lance Moore","DET","14","WR","41","29","1","337","1","4","0","0","70.7","10.59","8.22","11.62","2.21","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","86.7","0.15","2.99"
"Roddy White","ATL","16","WR","67","43","0","506","0","1","0","2","64.2","10.51","7.55","11.77","2.72","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","99.6","0.11","2.32"
"Malcom Floyd","SD","15","WR","68","30","4","561","0","3","2","3","44.1","19.85","8.25","18.7","3.1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","104.1","0.12","3.47"
"Charles Woodson","OAK","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Adam Humphries","TB","13","WR","40","27","0","260","0","1","0","2","67.5","6.58","6.5","9.63","4.7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","59","0.13","2.19"
"Ben Edwards","NYG","2","WR","2","1","0","9","0","0","0","0","50","8.5","4.5","9","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.06","1.9"
"J.J. Nelson","ARZ","11","WR","24","11","1","299","1","2","1","1","45.8","23.63","12.46","27.18","5.45","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","52.9","0.35","4.41"
"Jamison Crowder","WAS","16","WR","74","59","1","604","1","2","0","4","79.7","6.11","8.16","10.24","5.75","","","","","","","","","","","","2","0","2","0","0","0","1","0","0","0","1","","","","","","","","","2","2","131.6","0.18","2.16"
"Phillip Dorsett","IND","11","WR","36","18","0","225","0","1","0","1","50","13.33","6.25","12.5","3.39","","","","","","","","","","","","3","0","17","0","0","0","5.67","1.33","0","0","0","","","","","","","","","0","0","48.2","0.23","2.3"
"Jeremy Butler","BLT","8","WR","41","31","1","373","0","0","0","2","75.6","7.54","9.1","12.03","5.1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","68.3","0.18","2.2"
"Seth Roberts","OAK","16","WR","52","32","1","480","1","5","0","6","61.5","9.56","9.23","15","4.66","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","110","0.19","3.44"
"Michael Campanaro","BLT","4","WR","6","5","0","35","0","0","0","0","83.3","3.33","5.83","7","5.4","","","","","","","","","","","","2","0","17","0","1","0","8.5","9","3","1.5","0","","","","","","","","","0","0","16.2","0.3","2.31"
"Jarvis Landry","MIA","16","WR","155","110","3","1157","3","4","1","7","71","7.4","7.46","10.52","5.19","","","","","","","","","","","","18","0","136","0","1","0","7.56","4.11","12","0.67","0","","","","","","","","","0","1","269.3","0.31","2.1"
